Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-01-13,299.7029113769531,299.7120310890485,297.8477611357546,298.2772800531271,47086800
2020-01-14,299.2460021972656,300.31521183370324,298.68852837435486,299.264269511989,62832800
2020-01-15,299.9222717285156,300.6807697217704,299.07238137860776,299.1546261328861,72056600
2020-01-16,302.4170227050781,302.4170227050781,301.0736364652037,301.3021033230802,54050300
2020-01-17,303.3583679199219,303.56853962375646,302.3531079591049,303.12990101469194,95846000
2020-01-21,302.7643127441406,303.5685206625626,302.32567416247394,302.39877129641013,77742400
2020-01-22,302.80096435546875,304.2723060684874,302.64562244176034,303.62343982713384,48914900
2020-01-23,303.1481628417969,303.55941441938006,301.0371309067921,302.1520504997015,51963000
2020-01-24,300.4523010253906,303.88845281451574,299.1637441044687,303.80620806071624,87578400
2020-01-27,295.63616943359375,297.116630487524,294.86852399411237,295.2066505448216,84062500
2020-01-28,298.7341613769531,299.6114663707145,295.72752948381543,297.0617682289767,63834000
2020-01-29,298.4874267578125,300.32430953188833,298.2863747731424,300.0958426351734,53888900
2020-01-30,299.4561462402344,299.66634584075405,295.67274865407313,296.4220989348696,75491800
2020-01-31,294.0186462402344,298.99008843943227,293.104778599044,298.83471866925794,113845600
2020-02-03,296.2027893066406,298.0670871911225,295.3803139687608,295.49912122993766,69083000
2020-02-04,300.71728515625,301.5854705749679,299.4927058581297,299.81256511181664,62573200
2020-02-05,304.19000244140625,304.4002020615823,302.1886577494263,303.65082382168174,65951100
2020-02-06,305.21356201171875,305.40546643081,304.1351768681348,305.14958457567815,50359700
2020-02-07,303.5867919921875,305.22259472273987,303.0384659191935,304.153385374973,64139400
2020-02-10,305.85321044921875,305.91718787642037,302.66382135820703,302.7003838721832,42070000
2020-02-11,306.38336181640625,307.99175035973616,305.85330281527,307.2058373505801,54864500
2020-02-12,308.357177734375,308.56734940604724,307.45242996357894,307.81797137820314,43992700
2020-02-13,308.0281677246094,308.9968650133152,306.65736651730623,306.9315156031581,54501900
2020-02-14,308.521728515625,308.6405357740244,307.24231936560784,308.4394837726626,64582200
2020-02-18,307.72674560546875,308.5857836558874,306.3376485593272,307.5256935534764,57226200
2020-02-19,309.1980285644531,309.87428181296707,308.4121156420215,308.69541242931956,48814700
2020-02-20,307.92767333984375,309.4721116863874,304.9393086876562,308.64960860364215,74163400
2020-02-21,304.7566223144531,306.88592186587607,303.9341190417113,306.57521018265294,113788200
2020-02-24,294.64923095703125,304.82970245486194,293.5708458942109,295.307216805096,161088400
2020-02-25,285.7207336425781,296.6505836333486,284.8434284508616,296.0383078861717,218913200
2020-02-26,284.6697692871094,290.7104209886197,283.93868633219154,287.11892786401404,194773800
2020-02-27,271.884765625,284.72459458112405,271.884765625,279.1499964992916,284353500
2020-02-28,270.7424011230469,272.2320096468705,260.9457401669116,263.83356488451,384975800
2020-03-02,282.46728515625,282.53126257074877,269.0973999770701,272.5244028949452,238703600
2020-03-03,274.37957763671875,286.80818159326185,271.9395669552168,282.8419998690826,300139100
2020-03-04,285.9126892089844,286.13203646293175,277.20352949945715,279.7532286727096,176613400
2020-03-05,276.40838623046875,281.9007394258582,274.1694273459628,278.71135042930734,186366800
2020-03-06,271.83905029296875,273.0453622263488,265.23180535005173,267.9002831419246,228667200
2020-03-09,250.60992431640625,259.71203788804456,249.8971086973447,251.58774146183126,309417300
2020-03-10,263.5777282714844,263.6690927281698,249.94281022843532,260.1233095601224,276444100
2020-03-11,250.72874450683594,257.6558777250476,247.54850256040214,256.5226906304821,255316300
2020-03-12,226.73968505859375,243.69193139870373,226.34671474938688,233.95009968243195,392220700
2020-03-13,246.12281799316406,248.09677526977262,227.11436995312613,240.42941305337604,329566100
2020-03-16,219.191162109375,234.7725944345364,216.9156266338003,220.40659381646842,297240000
2020-03-17,231.02574157714844,234.10548499816915,216.65060754197967,223.93411978479276,262070500
2020-03-18,219.32823181152344,226.977299433706,208.380101478062,215.90122818946838,327597100
2020-03-19,219.79429626464844,226.07257629627384,212.21833983048688,218.6428280834812,289322000
2020-03-20,210.3224334716797,224.72694441324552,210.04665824854578,222.94361386702494,347158800
2020-03-23,204.9448699951172,211.13136077030381,200.63362552870024,209.761700043424,326025200
2020-03-24,223.51356506347656,224.38685570948732,214.91866545634184,215.48859069772814,235494500
2020-03-25,226.85958862304688,235.6475485646317,220.38813506232896,225.0946467428511,299430300
2020-03-26,240.1059112548828,241.57667533640435,228.9371176727837,229.369162336313,257632800
2020-03-27,232.9541473388672,239.74734053233655,230.77554977075565,232.8162667433577,224341200
2020-03-30,240.51951599121094,241.2365231887897,233.05528002333395,235.05003225521446,171369500
2020-03-31,236.9344940185547,242.0638491887975,235.52805566114748,239.5175603608972,194881100
2020-04-01,226.27125549316406,236.8517325396181,224.20296243005834,227.9534688676713,189554600
2020-04-02,231.4925537109375,232.27390045217555,224.83724120524906,225.38879163266066,177660400
2020-04-03,228.14651489257812,232.8622275477319,225.41636693712175,230.50895788891833,135561200
2020-04-06,243.4702606201172,245.43745065637108,228.1281336328922,237.0171961738574,188061200
2020-04-07,243.71849060058594,252.81897536266575,243.49788162912452,252.0651906394755,201427200
2020-04-08,251.89976501464844,253.7106720203933,243.82882519351205,246.31996198060406,153774500
2020-04-09,255.73287963867188,258.49060287825637,253.22334139156587,255.1629266046281,189999200
2020-04-13,253.39804077148438,255.09864265720722,249.4912655448582,254.75852789066585,114839100
2020-04-14,260.87152099609375,261.8918654699185,253.26020343605688,258.2884549436128,134143400
2020-04-15,255.3284912109375,261.0093961292997,253.21421923389877,255.1538331068728,121775000
2020-04-16,256.56024169921875,257.4151293397029,253.48997925212333,256.60619254108764,131798300
2020-04-17,263.4914245605469,264.09809932728353,259.5938211171872,262.3331711725406,146684800
2020-04-20,258.8491516113281,263.629217542873,258.628542678586,259.78676762850023,100109300
2020-04-21,250.98968505859375,255.5858921565235,250.05204085668208,254.38168814110765,126385700
2020-04-22,256.56024169921875,258.30679448549233,254.54710109226127,255.87081075308308,92951600
2020-04-23,256.5418395996094,261.00936672997125,256.2385023258337,257.8379731481398,104709700
2020-04-24,260.1177062988281,260.7887625327662,256.0086966523413,258.0586148072076,85063200
2020-04-27,263.86822509765625,264.9897006956838,261.6344752923047,262.09409597915175,77896600
2020-04-28,262.65484619140625,267.86692903854635,262.3514808302591,267.51761283020494,105270000
2020-04-29,269.5308532714844,271.065999266743,266.9569877110257,267.98653393520914,118745600
2020-04-30,267.02130126953125,269.63194396115506,265.28392123731965,268.1519504463422,122901700
2020-05-01,259.9522705078125,267.1866954796315,258.78481603360234,262.2687486221893,125180000
2020-05-04,260.66925048828125,260.97258776035505,256.58781705500485,258.0677820162113,80873200
2020-05-05,263.0777282714844,265.8906050294555,260.7979992424974,263.4913981694902,79569900
2020-05-06,261.29437255859375,265.1643710660051,260.8623279708527,264.77830538088773,73632600
2020-05-07,264.4473571777344,266.3777697134358,263.9417856328459,264.51171080796263,75250400
2020-05-08,268.82293701171875,269.29175906737254,266.45127866866704,267.5819556045888,76452400
2020-05-11,268.8780517578125,270.25691356169875,266.469644295507,266.89248739385454,79514200
2020-05-12,263.5189514160156,270.47758767684087,263.3810427599695,270.0639458677684,95870800
2020-05-13,258.8583984375,263.9969547866996,256.4315875392969,262.95820745768185,144721100
2020-05-14,261.95623779296875,262.08491700872327,250.94371509495167,256.4224143490226,121977900
2020-05-15,263.1603698730469,263.20632071188606,258.61931609633353,259.56613341114536,111146300
2020-05-18,271.1763000488281,272.7849730152195,269.06205537135446,269.38376752220853,119703800
2020-05-19,268.3908996582031,272.28847402813193,268.3725249301823,270.57869857253786,95189300
2020-05-20,272.9503173828125,273.81440646458674,271.70016265778855,271.9299729869196,85861700
2020-05-21,271.0659484863281,273.6306402253111,269.97204881480235,272.82170318555836,78293900
2020-05-22,271.5807189941406,271.755377128521,269.5400016819818,270.7809833540963,63958200
2020-05-26,274.9266662597656,277.78552119257876,271.59901735603495,277.54650948578575,88951400
2020-05-27,279.0173645019531,279.0541420158943,272.8952128963509,277.7212306525081,104817400
2020-05-28,278.5025939941406,282.0600540546706,277.8315376106127,280.0469129571108,90405200
2020-05-29,279.7434997558594,280.3317995595068,275.28517414932355,278.03369646881987,119090800
2020-06-01,280.8741455078125,281.4808480836038,278.5852438310212,279.1000166735685,55758300
2020-06-02,283.1998291015625,283.24580799540894,280.4605081581099,281.79339112536235,74267200
2020-06-03,286.9687805175781,287.92479945173847,284.9096887083299,285.18544991384636,92567600
2020-06-04,286.2150573730469,287.72262709548625,284.1191876013095,285.98524696801854,75794400
2020-06-05,293.550537109375,295.32466622909004,291.54659764607965,291.61095127500704,150524700
2020-06-08,297.09881591796875,297.291848746868,293.8171175615824,294.3594665924078,73641200
2020-06-09,294.88348388671875,297.17238620785696,293.5689472426089,294.43303648292283,77479200
2020-06-10,293.2380065917969,296.3542484031599,292.5209994219378,295.462583123064,95000800
2020-06-11,276.3331298828125,286.9411829598361,275.7816075129834,286.3069041815128,209243600
2020-06-12,279.6424255371094,284.11912678025476,274.48549461766504,283.3469673510181,194678900
2020-06-15,282.253173828125,283.3838513025975,272.7757934380778,273.95242177976746,135782700
2020-06-16,287.685791015625,290.14937937635153,282.82302403325144,290.0022973807095,137627500
2020-06-17,286.4908142089844,289.000353646456,285.75540416445665,288.7061896286449,83398900
2020-06-18,286.60107421875,287.07906963373426,284.51440640064004,284.9740270872474,80828700
2020-06-19,284.9632568359375,290.2629141511341,283.0151069995311,290.0690318089014,135549600
